x_tsne,y_tsne,label
5.3190846,17.114973,4
7.43195,-29.201977,4
46.189312,0.80244344,1
-25.01275,-32.576973,4
5.0908647,-3.2264147,4
46.189312,0.80244344,1
46.189312,0.80244344,1
49.397655,5.4300075,1
-7.549643,-5.256864,4
1.5144352,19.90776,4
46.189312,0.80244344,1
-13.386333,7.678312,4
-25.3039,3.6377165,4
-31.898947,30.150127,4
-34.960697,-13.934812,4
-41.937263,9.008417,4
-19.843153,-39.974945,4
57.04457,7.9221597,1
-6.861029,29.104574,4
57.5637,-3.1807756,1
3.2703004,-4.157888,4
-33.002987,-30.86126,4
46.189312,0.80244344,1
-3.979248,-13.286578,4
-23.010159,15.267666,4
2.6253226,-28.23027,4
46.189312,0.80244344,1
-17.778051,1.3423454,4
-16.501133,-25.775484,4
-4.2788215,-15.06373,4
-1.0694792,31.36835,4
-0.8918032,-6.0716047,4
63.9739,19.169558,3
10.240186,-17.487875,3
-24.715048,-33.41238,4
-35.557613,27.504047,4
-4.0768785,12.346199,4
4.747961,-1.553195,4
4.2667074,-5.0639715,0
62.76854,1.5735701,1
-5.981107,7.940428,4
-26.09252,1.4579419,4
62.794228,1.5469676,1
-38.88841,21.381823,4
47.180214,9.6209,3
-10.348443,-25.373507,4
-35.624603,-3.1726387,4
48.886383,3.159904,1
3.1385329,8.955632,4
46.189312,0.80244344,1
-27.947994,21.852705,4
-5.487441,-17.92017,4
-0.08432487,-28.135664,4
-28.991608,5.8668394,4
69.73525,1.9824528,1
-29.342117,-6.5551805,4
4.5322304,-31.728468,4
-45.49248,-5.096849,4
